Job ID		Partition Type
52727		cpu-epyc
52838		cpu-epyc
52840		cpu-epyc
52841		cpu-epyc
52842		cpu-epyc
52843		cpu-epyc
52844		cpu-epyc
52845		cpu-epyc
52846		cpu-epyc
52847		cpu-epyc
52848		cpu-epyc
52849		cpu-epyc
52850		cpu-epyc
52851		cpu-epyc
52852		cpu-epyc
52853		cpu-epyc
52854		cpu-epyc
53098		cpu-epyc
53180		cpu-epyc
53181		cpu-epyc
53182		cpu-epyc
53183		cpu-epyc
53184		cpu-epyc
53185		cpu-epyc
53186		cpu-epyc
53187		cpu-epyc
53188		cpu-epyc
53189		cpu-epyc
53191		cpu-epyc
53195		cpu-epyc
53202		cpu-epyc
53199		cpu-epyc
53242		cpu-epyc
53243		cpu-epyc
53244		cpu-epyc
53245		cpu-epyc
53246		cpu-epyc
53247		cpu-epyc
53248		cpu-epyc
53255		cpu-epyc
53256		cpu-epyc
53257		cpu-epyc
53258		cpu-epyc
53304		cpu-epyc
53309		cpu-epyc
53311		cpu-epyc
53326		cpu-epyc
53328		cpu-epyc
53368		cpu-epyc
53380		cpu-epyc
53381		cpu-epyc
53382		cpu-epyc
53383		cpu-epyc
53391		cpu-epyc
53392		cpu-epyc
53393		cpu-epyc
53399		cpu-epyc
53366		cpu-epyc
53444		cpu-epyc
53422		cpu-epyc
53465		cpu-epyc
53474		cpu-epyc
53485		cpu-epyc
53486		cpu-epyc
53487		cpu-epyc
53488		cpu-epyc
53489		cpu-epyc
53490		cpu-epyc
53491		cpu-epyc
53492		cpu-epyc
53493		cpu-epyc
53494		cpu-epyc
53495		cpu-epyc
53496		cpu-epyc
53497		cpu-epyc
53498		cpu-epyc
53499		cpu-epyc
53500		cpu-epyc
53501		cpu-epyc
53502		cpu-epyc
53503		cpu-epyc
53504		cpu-epyc
53505		cpu-epyc
53506		cpu-epyc
53507		cpu-epyc
53508		cpu-epyc
53509		cpu-epyc
53510		cpu-epyc
53511		cpu-epyc
53481		cpu-epyc
53557		cpu-epyc
53584		cpu-epyc
53585		cpu-epyc
53586		cpu-epyc
53587		cpu-epyc
53588		cpu-epyc
53591		cpu-epyc
53592		cpu-epyc
53593		cpu-epyc
53594		cpu-epyc
53595		cpu-epyc
53596		cpu-epyc
53597		cpu-epyc
53598		cpu-epyc
53599		cpu-epyc
53600		cpu-epyc
53601		cpu-epyc
53602		cpu-epyc
53603		cpu-epyc
53604		cpu-epyc
53605		cpu-epyc
53606		cpu-epyc
53607		cpu-epyc
53608		cpu-epyc
53609		cpu-epyc
53610		cpu-epyc
53611		cpu-epyc
53612		cpu-epyc
53613		cpu-epyc
53614		cpu-epyc
53615		cpu-epyc
53616		cpu-epyc
53617		cpu-epyc
53618		cpu-epyc
53639		cpu-epyc
53644		cpu-epyc
53645		cpu-epyc
53646		cpu-epyc
53647		cpu-epyc
53648		cpu-epyc
53649		cpu-epyc
53656		cpu-epyc
53672		cpu-epyc
53677		cpu-epyc
53678		cpu-epyc
53679		cpu-epyc
53680		cpu-epyc
53681		cpu-epyc
53682		cpu-epyc
53683		cpu-epyc
53684		cpu-epyc
53685		cpu-epyc
53687		cpu-epyc
53688		cpu-epyc
53689		cpu-epyc
53690		cpu-epyc
53691		cpu-epyc
53692		cpu-epyc
53693		cpu-epyc
53694		cpu-epyc
53721		cpu-epyc
53722		cpu-epyc
53723		cpu-epyc
53724		cpu-epyc
53725		cpu-epyc
53726		cpu-epyc
53727		cpu-epyc
53728		cpu-epyc
53729		cpu-epyc
53730		cpu-epyc
53731		cpu-epyc
53732		cpu-epyc
53733		cpu-epyc
53734		cpu-epyc
53735		cpu-epyc
53772		cpu-epyc
53703		cpu-epyc
53704		cpu-epyc
53705		cpu-epyc
53830		cpu-epyc
53831		cpu-epyc
53832		cpu-epyc
53833		cpu-epyc
53871		cpu-epyc
53834		cpu-epyc
53835		cpu-epyc
53810		cpu-epyc
53840		cpu-epyc
53882		cpu-epyc
53887		cpu-epyc
53894		cpu-epyc
53909		cpu-epyc
53910		cpu-epyc
53911		cpu-epyc
53912		cpu-epyc
53996		cpu-epyc
53997		cpu-epyc
54006		cpu-epyc
53913		cpu-epyc
54007		cpu-epyc
53914		cpu-epyc
54008		cpu-epyc
54015		cpu-epyc
54016		cpu-epyc
53915		cpu-epyc
53916		cpu-epyc
54027		cpu-epyc
54028		cpu-epyc
54038		cpu-epyc
53917		cpu-epyc
54051		cpu-epyc
54052		cpu-epyc
54053		cpu-epyc
54054		cpu-epyc
