Job ID		Partition Type
53808		gpu-titan
53809		gpu-titan
53874		gpu-titan
53948		gpu-titan
53949		gpu-titan
53952		gpu-titan
53953		gpu-titan
53954		gpu-titan
53955		gpu-titan
53956		gpu-titan
53957		gpu-titan
53958		gpu-titan
53959		gpu-titan
53960		gpu-titan
53967		gpu-titan
53972		gpu-titan
53973		gpu-titan
53974		gpu-titan
53975		gpu-titan
53994		gpu-titan
54029		gpu-titan
54037		gpu-titan
